Blue Mastery 1,Blue Mastery 2,Blue Mastery 3,Blue Mastery 4,Blue Mastery 5,Blue Masteries Avg,Blue Mastery Min,Blue Mastery Max,Blue Masteries Median,Blue Masteries Kurtorsis,Blue Masteries Skewness,Blue Masteries Std,Blue Masteries Variance,Blue Winrate 1,Blue Winrate 2,Blue Winrate 3,Blue Winrate 4,Blue Winrate 5,Blue Winrates Avg,Blue Winrate Min,Blue Winrate Max,Blue Winrates Median,Blue Winrates Kurtorsis,Blue Winrates Skewness,Blue Winrates Std,Blue Winrates Variance,Red Mastery 1,Red Mastery 2,Red Mastery 3,Red Mastery 4,Red Mastery 5,Red Mastery Min,Red Mastery Max,Red Masteries Avg,Red Masteries Median,Red Masteries Kurtorsis,Red Masteries Skewness,Red Masteries Std,Red Masteries Variance,Red Winrate 1,Red Winrate 2,Red Winrate 3,Red Winrate 4,Red Winrate 5,Red Winrates Avg,Red Winrate Min,Red Winrate Max,Red Winrates Median,Red Winrates Kurtorsis,Red Winrates Skewness,Red Winrates Std,Red Winrates Variance,Blue Won
101544,34751,453057,165841,636958,278430.2,34751,636958,165841,-1.574275472,0.74354607,229076.9787,52476262174,0.583333333,0.615384615,0.557692308,0.484848485,0.531034483,0.554458645,0.484848485,0.615384615,0.557692308,-0.272672876,-0.335457888,0.044610411,0.001990089,3571,1089091,74112,242374,259303,3571,1089091,333690.2,242374,3.819976166,1.890544206,390092.8096,1.52172E+11,0.428571429,0.528846154,0.4,0.61038961,0.535353535,0.500632146,0.4,0.61038961,0.528846154,-1.582928926,-0.00446655,0.076639261,0.005873576,1
15417,24612,13275,38661,1085149,235422.8,13275,1085149,24612,4.991092395,2.233602007,424957.2241,1.80589E+11,0,0.333333333,0.75,0.566666667,0.508445946,0.431689189,0,0.75,0.508445946,0.797320945,-0.845599912,0.253559351,0.064292344,1097563,110280,279938,67868,61708,61708,1097563,323471.4,110280,4.153175984,2.02796615,395073.8439,1.56083E+11,0.516046213,0.573248408,0.560185185,0.454545455,0.555555556,0.531916163,0.454545455,0.573248408,0.555555556,1.187225725,-1.339818962,0.043137906,0.001860879,0
15123,3005,125531,19775,7875,34261.8,3005,125531,15123,4.688368549,2.148312335,45998.86666,2115895734,0.666666667,0.5,0.333333333,0.523809524,0.5,0.504761905,0.333333333,0.666666667,0.5,1.887754266,-0.197952433,0.105838623,0.011201814,137922,75508,69166,535272,50934,50934,535272,173760.4,75508,4.467671523,2.100316926,183114.6499,33530975001,0.521008403,0.554347826,0.613636364,0.598360656,0.585714286,0.574613507,0.521008403,0.613636364,0.585714286,-0.660220483,-0.721727484,0.033148583,0.001098829,1
88305,40715,121872,296880,12408,112036,12408,296880,88305,2.403634867,1.483394673,99839.50623,9967927004,0.555555556,0.461538462,1,0.514925373,0.363636364,0.579131151,0.363636364,1,0.514925373,3.515400876,1.753034168,0.220034008,0.048414965,234027,20546,30857,23065,91832,20546,234027,80065.4,30857,2.81518844,1.739319579,81308.91508,6611139671,0.588235294,0.32,0.4,0.4,0.516339869,0.444915033,0.32,0.588235294,0.4,-1.17613382,0.407493372,0.095163743,0.009056138,1
2067,72527,138923,28782,385296,125519,2067,385296,72527,2.802527565,1.659950409,137891.5171,19014070496,0.666666667,1,0.544117647,1,0.581395349,0.758435933,0.544117647,1,0.666666667,-3.131086749,0.440224115,0.201198256,0.040480738,36486,17077,21038,22417,194140,17077,194140,58231.6,22417,4.810020607,2.186027303,68269.63434,4660742973,0.5,0.6,0.833333333,0.466666667,0.496794872,0.579358974,0.466666667,0.833333333,0.5,2.706933172,1.694659782,0.134716934,0.018148652,1
29340,374968,55641,4525,115711,116037,4525,374968,55641,3.487994506,1.844538944,134643.4861,18128868361,0.6,0.457446809,0.25,0.571428571,0.619047619,0.4995846,0.25,0.619047619,0.571428571,1.626587414,-1.45934377,0.136809567,0.018716858,392810,7547,69529,2035,5837,2035,392810,95551.6,7547,4.417958269,2.092379819,150717.3551,22715721126,0.566084788,0.666666667,0.572815534,0.5,0.666666667,0.594446731,0.5,0.666666667,0.572815534,-1.659610181,-0.137371278,0.0642245,0.004124786,0
69147,52634,45391,110355,6523,56810,6523,110355,52634,1.034457589,0.206790188,33751.69181,1139176700,0.441860465,0.588235294,0.6,0.5,0.2,0.466019152,0.2,0.6,0.5,2.002003405,-1.419413287,0.145184147,0.021078436,1262395,43368,18061,103338,20887,18061,1262395,289609.8,43368,4.919035466,2.214324439,487358.9944,2.37519E+11,0.552631579,0.384615385,0.5,0.555555556,0,0.398560504,0,0.555555556,0.5,3.185316157,-1.796237123,0.208672114,0.043544051,1
8609,1180340,45981,100139,20626,271139,8609,1180340,45981,4.902883908,2.209823099,455689.0052,2.07652E+11,0.8,0.527924131,0.466666667,0.488372093,0.578947368,0.572382052,0.466666667,0.8,0.527924131,3.025791974,1.711197228,0.120052452,0.014412591,21478,53467,68452,13788,54166,13788,68452,42270.2,53467,-2.398088708,-0.358276141,20956.69982,439183267.4,0.7,0.506666667,0,0.545454545,0.514285714,0.453281385,0,0.7,0.514285714,3.621830428,-1.718361304,0.237234693,0.056280299,1
557020,308023,14078,362378,1402402,528780.2,14078,1402402,362378,2.73525761,1.47736401,470181.7359,2.21071E+11,0.520134228,0.651376147,0.619047619,0.570247934,0.523809524,0.57692309,0.520134228,0.651376147,0.570247934,-2.188854758,0.331024574,0.05178478,0.002681663,23545,31188,22359,117502,44527,22359,117502,47824.2,31188,3.994388896,1.980486382,35722.78392,1276117291,0.272727273,0.534883721,0.666666667,0.497461929,0.545454545,0.503438827,0.272727273,0.666666667,0.534883721,2.382695697,-1.097700705,0.128577583,0.016532195,1
1304,28494,11446,157077,116842,63032.6,1304,157077,28494,-2.176765103,0.70769223,62296.56964,3880862589,1,0.578947368,0.666666667,0.610878661,0.690909091,0.709480357,0.578947368,1,0.666666667,3.695306784,1.856580048,0.150559438,0.022668145,4460,19357,3492,120715,225,225,120715,29649.8,4460,4.571120554,2.12699323,46007.36411,2116677553,0,0.25,0,0.607142857,0,0.171428571,0,0.607142857,0,1.576701295,1.498186265,0.238404561,0.056836735,1
282452,530918,22777,5285,17412,171768.8,5285,530918,22777,0.056292474,1.206636107,207354.9384,42996070492,0.565340909,0.543859649,0.933333333,0.454545455,0.473684211,0.594152711,0.454545455,0.933333333,0.543859649,3.910494958,1.927241155,0.174588575,0.03048117,28214,203011,87419,209841,487594,28214,487594,203215.8,203011,1.809974404,1.214017387,158081.8932,24989884949,0.466666667,0.4,0.523809524,0.583333333,0.556591212,0.506080147,0.4,0.583333333,0.523809524,-0.685453945,-0.690508222,0.0657878,0.004328035,1
205321,92421,197524,9602,3744,101722.4,3744,205321,92421,-2.985893358,0.120215577,87273.2118,7616613498,0.50660793,0.519230769,0.570422535,0.888888889,0.666666667,0.630363358,0.50660793,0.888888889,0.570422535,1.852939538,1.472169164,0.141005064,0.019882428,7789,82747,264563,204972,1133796,7789,1133796,338773.4,204972,4.064968467,1.966922747,407571.1283,1.66114E+11,0.666666667,0.434782609,0.493670886,0.69047619,0.633027523,0.583724775,0.434782609,0.69047619,0.633027523,-2.302171364,-0.615730461,0.10099451,0.010199891,1
98720,203962,84219,719886,71686,235694.6,71686,719886,98720,4.237206453,2.048315518,246598.4546,60810797810,0.378378378,0.431818182,0.564356436,0.451612903,0.6,0.48523318,0.378378378,0.6,0.451612903,-2.190228056,0.305855134,0.083466576,0.006966669,5226,156226,22587,58733,130767,5226,156226,74707.8,58733,-2.517759758,0.338386101,59308.25136,3517468679,0.5,0.5,0.428571429,0.650793651,0.536585366,0.523190089,0.428571429,0.650793651,0.5,1.857986289,0.934003726,0.072787848,0.005298071,0
81618,9724,1351627,2562,153336,319773.4,2562,1351627,81618,4.774227596,2.174947186,518824.6249,2.69179E+11,0.575,0.636363636,0.559055118,1,0.583333333,0.670750418,0.559055118,1,0.583333333,4.497461684,2.106986884,0.166657413,0.027774693,246099,11351,28437,26708,5034,5034,246099,63525.8,26708,4.813490198,2.183270195,91720.49723,8412649613,0.430939227,0.571428571,0.586206897,0.666666667,0.25,0.501048272,0.25,0.666666667,0.571428571,0.340222834,-1.006894816,0.146680158,0.021515069,1
209830,54595,328618,11531,10489,123012.6,10489,328618,54595,-1.113922891,0.922868426,126159.8329,15916303427,0.622222222,0.714285714,0.59047619,0.647058824,0.363636364,0.587535863,0.363636364,0.714285714,0.622222222,3.065436759,-1.575977725,0.119122863,0.014190256,82097,42420,32776,37813,524345,32776,524345,143890.2,42420,4.826754298,2.19076463,191028.3716,36491838740,0.470588235,0.666666667,0.634146341,0.625,0.558252427,0.590930734,0.470588235,0.666666667,0.625,0.410609298,-1.075306292,0.069734387,0.004862885,1
41711,13395,302255,282960,28898,133843.8,13395,302255,41711,-3.242921858,0.596887002,130083.0201,16921592117,0.4375,0,0.535911602,0.535087719,0.5,0.401699864,0,0.535911602,0.5,4.363656164,-2.072647197,0.20401591,0.041622492,74569,27273,20915,36642,38776,20915,74569,39635,36642,2.887678123,1.57769232,18619.01034,346667546,0.619047619,1,0.454545455,1,0.555555556,0.725829726,0.454545455,1,0.619047619,-2.936967297,0.370341828,0.229925877,0.052865909,0
23222,628733,27755,197791,97575,195015.2,23222,628733,97575,3.410945455,1.834555072,225877.093,51020461150,0.5,0.546296296,0.475,0.515151515,0.727272727,0.552744108,0.475,0.727272727,0.515151515,3.737244442,1.883318977,0.090267495,0.008148221,466391,304815,247127,91918,81080,81080,466391,238266.2,247127,-0.796211626,0.521703667,143299.3217,20534695609,0.76,0.633986928,1,0.59375,0.553191489,0.708185683,0.553191489,1,0.633986928,1.444341544,1.36931926,0.161532969,0.0260929,0
51901,832649,83640,26506,190961,237131.4,26506,832649,83640,4.29080408,2.055688546,302987.0914,91801177566,0.595238095,0.637647059,0.513888889,0.621621622,0.584,0.590479133,0.513888889,0.637647059,0.595238095,1.679920028,-1.201859622,0.042720862,0.001825072,3080684,10256,383,24721,587919,383,3080684,740792.6,24721,4.253661595,2.054699503,1191059.254,1.41862E+12,0.6,0.25,0,0.6,0.519736842,0.393947368,0,0.6,0.519736842,-0.586522963,-1.022439568,0.235224888,0.055330748,1
2380,458995,95509,77117,90433,144886.8,2380,458995,90433,4.24426423,1.979475777,160604.034,25793655723,0.5,0.533632287,0.625,0.43902439,0.5,0.519531335,0.43902439,0.625,0.5,1.635142378,0.842325592,0.060937329,0.003713358,3532,142292,140390,533086,223422,3532,533086,208544.4,142292,2.519756998,1.342521284,176981.9652,31322616002,0.75,0.363636364,0.694444444,0.586666667,0.472527473,0.573454989,0.363636364,0.75,0.586666667,-1.569375401,-0.314179269,0.141556601,0.020038271,0
301529,162841,918282,264316,62377,341869,62377,918282,264316,3.607693801,1.804076456,300020.1769,90012106565,0.395833333,0.592592593,0.582089552,0.621621622,0.505050505,0.539437521,0.395833333,0.621621622,0.582089552,0.772713193,-1.222652725,0.081490507,0.006640703,675390,47768,153938,236949,3274,3274,675390,223463.8,153938,2.814770746,1.631086762,240252.1758,57721107979,0.547619048,0.342857143,0.676470588,0.581818182,0.25,0.479752992,0.25,0.676470588,0.547619048,-1.925081869,-0.42901948,0.158270546,0.025049566,1
23603,82012,4958,45106,5356,32207,4958,82012,23603,0.289623776,1.052424573,28929.00013,836887048.8,0.454545455,0.533333333,0.333333333,0.619047619,0.454545455,0.478961039,0.333333333,0.619047619,0.454545455,0.346250963,-0.072560583,0.094847527,0.008996053,343145,92168,25724,80411,51994,25724,343145,118688.4,80411,4.232982692,2.008564815,114577.2917,13127955782,0.470588235,0.4375,0.774193548,0.577777778,0.8,0.612011912,0.4375,0.8,0.577777778,-2.903191658,0.238353156,0.150512089,0.022653889,0
51846,808746,6189,743705,39427,329982.6,6189,808746,51846,-3.237507483,0.615341285,365241.1362,1.33401E+11,0.714285714,0.545454545,0.714285714,0.517857143,0.632653061,0.624907236,0.517857143,0.714285714,0.632653061,-2.771811234,-0.160783253,0.082230742,0.006761895,5484,273814,396884,44094,5759,5484,396884,145207,44094,-1.818110553,0.833516773,160669.3331,25814634596,0.25,0.461538462,0.470588235,0.533333333,0.625,0.468092006,0.25,0.625,0.470588235,1.867593082,-0.982106201,0.123684965,0.015297971,1
10451,13130,14874,260509,228937,105580.2,10451,260509,14874,-3.129278833,0.64270896,114056.1722,13008810413,0.25,0.25,0.428571429,0.405405405,0.596059113,0.386007189,0.25,0.596059113,0.405405405,-0.407590887,0.598974038,0.129078059,0.016661145,17421,1598,1049050,28902,6840,1598,1049050,220762.2,17421,4.989750133,2.233218005,414249.7589,1.71603E+11,0,0,0.554621849,0.547619048,0,0.220448179,0,0.554621849,0,-3.33153961,0.608887644,0.270001858,0.072901004,1
1073550,31763,117349,45465,261713,305968,31763,1073550,117349,4.105917864,2.009540752,392369.2021,1.53954E+11,0.547557841,0.8,0.543478261,0.483870968,0.544871795,0.583955773,0.483870968,0.8,0.544871795,4.211960585,1.961869923,0.110619051,0.012236574,61182,859,9352,4661,267260,859,267260,68662.8,9352,4.012210543,1.998585892,101693.8218,10341633382,0.5,0,0,0.5,0.566666667,0.313333333,0,0.566666667,0.5,-3.263532766,-0.566635458,0.256991137,0.066044444,1
1473131,29710,866378,66163,9887,489053.8,9887,1473131,66163,-0.735929605,1.060603655,588254.3098,3.46043E+11,0.503325942,0.628571429,0.562334218,0.68,1,0.674846318,0.503325942,1,0.628571429,2.855820784,1.595993662,0.173188368,0.029994211,808542,217102,745868,196558,36560,36560,808542,400926,217102,-2.884927008,0.438954752,314151.5275,98691182235,0.586030664,0.612121212,0.555555556,0.596491228,0.625,0.595039732,0.555555556,0.625,0.596491228,0.300796468,-0.672653641,0.023797752,0.000566333,1
28604,208506,3015,64954,2516923,564400.4,3015,2516923,64954,4.891987298,2.207230604,978844.5621,9.58137E+11,0.558139535,0.506289308,0,0.625,0.501901141,0.438265997,0,0.625,0.506289308,4.27390614,-2.010072689,0.22360364,0.049998588,20687,24035,107521,422,3107,422,107521,31154.4,20687,3.91513038,1.928891787,39302.02786,1544649394,0.166666667,0.5,0.634920635,0,0.25,0.31031746,0,0.634920635,0.25,-1.554312832,0.197966112,0.228874358,0.052383472,1
3905,26029,1128627,62910,68637,258021.6,3905,1128627,62910,4.940635288,2.219301891,435955.19,1.90057E+11,0.25,0.555555556,0.657608696,0,0.653061224,0.423245095,0,0.657608696,0.555555556,-1.006118503,-0.925527005,0.258610936,0.066879616,36161,113284,17285,322677,1209,1209,322677,98123.2,36161,2.842064944,1.721306468,118676.6615,14084149984,0.608695652,0.36,0.529411765,0.535714286,0.5,0.506764341,0.36,0.608695652,0.529411765,2.316076465,-1.132289707,0.08164132,0.006665305,0
83975,98610,23737,26034,518681,150207.4,23737,518681,83975,4.487075269,2.092861435,186673.8395,34847122347,0.432432432,0.482758621,0.411764706,0.468085106,0.555279503,0.470064074,0.411764706,0.555279503,0.468085106,0.85034629,0.909112774,0.049480691,0.002448339,36029,252823,15472,209803,529685,15472,529685,208762.4,209803,0.705611001,0.969091869,185543.3861,34426348144,0.526315789,0.535714286,0.5,0.535911602,0.548717949,0.529331925,0.5,0.548717949,0.535714286,2.017588313,-1.198991734,0.016305235,0.000265861,1
860205,1422990,50841,189752,8209,506399.4,8209,1422990,189752,-0.773662099,1.002647581,551599.3903,3.04262E+11,0.542955326,0.497584541,0.410714286,0.6,0,0.410250831,0,0.6,0.497584541,3.383591709,-1.794657465,0.214265427,0.045909673,66142,2056,782881,308016,909246,2056,909246,413668.2,308016,-2.760119481,0.349115152,369669.284,1.36655E+11,0.697674419,0,0.492063492,0.416666667,0.548802947,0.431041505,0,0.697674419,0.492063492,2.544483151,-1.37238615,0.234387698,0.054937593,1
1080,75021,658554,2596,59051,159260.4,1080,658554,59051,4.723996458,2.159201856,251394.9373,63199414507,1,0.461538462,0.58778626,0.5,0.470588235,0.603982591,0.461538462,1,0.5,3.991532314,1.986481684,0.202972349,0.041197775,4370,24295,34948,941327,118666,4370,941327,224721.2,34948,4.757730914,2.172847572,360419.4108,1.29902E+11,0.3,0.357142857,0.444444444,0.513661202,0.692307692,0.461511239,0.3,0.692307692,0.444444444,0.380065821,0.828770255,0.136569789,0.018651307,1
48644,3789,61743,13159,130789,51624.8,3789,130789,48644,1.075042131,1.078781538,45046.8983,2029223047,0.615384615,1,0.583333333,0.428571429,0.444444444,0.614346764,0.428571429,1,0.583333333,2.636986369,1.559413858,0.206431878,0.04261412,6683,65709,222208,130146,46125,6683,222208,94174.2,65709,0.271082194,0.931442534,75445.77874,5692065529,0.5,0.666666667,0.428571429,0.5,0,0.419047619,0,0.666666667,0.5,3.087902523,-1.528039333,0.223657496,0.050022676,1
23073,8724,15297,893686,464,188248.8,464,893686,15297,4.991096297,2.2335774,352797.1933,1.24466E+11,0.414634146,0.111111111,0.5,0.575376884,0,0.320224428,0,0.575376884,0.414634146,-2.424195085,-0.491447671,0.224769789,0.050521458,160615,89227,695166,47941,15713,15713,695166,201732.4,89227,4.251614242,2.036574634,251427.8565,63215967022,0.5625,0.604395604,0.539274924,0.4,0.666666667,0.554567439,0.4,0.666666667,0.5625,1.547243763,-0.927873541,0.08858551,0.007847393,0
41548,18765,36992,3568,43523,28879.2,3568,43523,36992,-0.906184835,-0.944770605,15386.42767,236742156.6,0.571428571,0.333333333,0,0.5,0.660377358,0.413027853,0,0.660377358,0.5,1.157427935,-1.21121918,0.232714393,0.054155989,147054,7861,3110,148553,627747,3110,627747,186865,147054,3.531669213,1.817420491,229450.6461,52647599006,0.4,1,0.25,0.5,0.541740675,0.538348135,0.25,1,0.5,2.496575369,1.339964563,0.251749632,0.063377877,0
14839,35434,11084,66813,578500,141334,11084,578500,35434,4.83447364,2.19158793,219475.8978,48169669704,0.333333333,0.583333333,0.533333333,0.3125,0.505836576,0.453667315,0.3125,0.583333333,0.505836576,-2.843391793,-0.389086646,0.10980898,0.012058012,174950,987059,18170,202156,247232,18170,987059,325913.4,202156,4.101465111,1.936397391,339445.4623,1.15223E+11,0.615384615,0.557491289,0.416666667,0.609756098,0.536723164,0.547204367,0.416666667,0.615384615,0.557491289,1.821362412,-1.336122895,0.071856848,0.005163407,0
739118,753686,15694,84474,75365,333667.4,15694,753686,84474,-3.292041808,0.586719241,337855.1101,1.14146E+11,0.526315789,0.514106583,0.608695652,0.5,0.506493506,0.531122306,0.5,0.608695652,0.514106583,4.033512357,1.976050516,0.03976289,0.001581087,20808,507311,96193,259534,41046,20808,507311,184978.4,96193,0.846491255,1.282934151,181663.5053,33001629155,0.625,0.552173913,0.648648649,0.541666667,0.581395349,0.589776915,0.541666667,0.648648649,0.581395349,-2.218191371,0.351127068,0.041244101,0.001701076,0
51743,41662,77276,1948,619274,158380.6,1948,619274,51743,4.786915714,2.174410947,231718.2125,53693329993,0.333333333,0.550724638,0,0,0.549425287,0.286696652,0,0.550724638,0.333333333,-3.034620705,-0.207238022,0.24710404,0.061060407,3248,40696,4658,7072,167708,3248,167708,44676.4,7072,3.969470182,1.98988821,63062.65733,3976898749,0.75,0.523809524,1,0.545454545,0.684210526,0.700694919,0.523809524,1,0.684210526,0.795932269,1.03687759,0.171857077,0.029534855,0
1588933,31751,22619,73230,23890,348084.6,22619,1588933,31751,4.981948336,2.231137332,620700.6919,3.85269E+11,0.493150685,0.636363636,0.28125,1,0.655172414,0.613187347,0.28125,1,0.636363636,1.086644996,0.450689063,0.235165949,0.055303023,176037,287234,32778,3867,25036,3867,287234,104990.4,32778,-0.793658969,1.015895741,109629.9484,12018725587,0.577777778,0.551470588,0,0,0.6,0.345849673,0,0.6,0.551470588,-3.313944382,-0.595157753,0.282802754,0.079977398,1
237354,18606,52253,900040,9788,243608.2,9788,900040,52253,3.736180706,1.934876257,338483.8287,1.14571E+11,0.597222222,0.566666667,0.58974359,0.536464771,0.5,0.55801945,0.5,0.597222222,0.566666667,-0.821116085,-0.724099984,0.035913545,0.001289783,119782,112643,2507,1436205,102953,2507,1436205,354818,112643,4.88174356,2.200663184,542373.9512,2.9417E+11,0.65,0.532786885,0.333333333,0.535042735,0.210526316,0.452337854,0.210526316,0.65,0.532786885,-1.301317677,-0.529043234,0.158124865,0.025003473,1
317938,20871,43038,168624,453564,200807,20871,453564,168624,-1.569986376,0.530127996,164869.366,27181907831,0.576271186,1,0.5,0.615384615,0.596153846,0.65756193,0.5,1,0.596153846,4.128422571,1.947856189,0.175640347,0.030849531,655,40060,20746,60881,176638,655,176638,59796,40060,3.064491498,1.672748968,61749.98019,3813060053,0,0.6,0.285714286,0.40625,0.508196721,0.360032201,0,0.6,0.40625,0.778897377,-0.987496704,0.208240098,0.043363939,1
133,1041,16482,20754,46415,16965,133,46415,16482,0.912198954,1.047241582,16845.07234,283756462,0,0,0.666666667,0.45,0.487804878,0.320894309,0,0.666666667,0.45,-2.660515242,-0.265743813,0.272041267,0.074006451,54611,888,62443,28723,154312,888,154312,60195.4,54611,2.223756393,1.275602387,51772.67867,2680410256,0.618421053,1,0.416666667,1,0.5625,0.719517544,0.416666667,1,0.618421053,-2.665590622,0.252260979,0.238300013,0.056786896,0
71059,28305,19665,180464,167,59932,167,180464,28305,2.469518452,1.597167177,64568.29996,4169065359,0.513513514,0,0.666666667,0.534246575,0,0.342885351,0,0.666666667,0.513513514,-3.039535338,-0.447697659,0.284853701,0.081141631,87464,12688,33650,12330,29616,12330,87464,35149.6,29616,3.133195889,1.707965776,27549.67729,758984719,0.625,0.666666667,0.555555556,0.454545455,1,0.660353535,0.454545455,1,0.625,2.537110121,1.392062064,0.184384941,0.033997806,0
43969,422503,33361,1753951,295959,509948.6,33361,1753951,295959,3.932799205,1.943325058,639570.6343,4.09051E+11,0.625,0.504950495,0.4,0.537562604,0.534591195,0.520420859,0.4,0.625,0.534591195,1.637832719,-0.471028089,0.072349084,0.00523439,67259,20755,8531,42081,78780,8531,78780,43481.2,42081,-2.24194618,0.047147801,26650.87714,710269252.2,0.8,0.285714286,0.75,0.416666667,0.5,0.55047619,0.285714286,0.8,0.5,-2.231152837,0.094428426,0.196277142,0.038524717,0
75358,29448,85763,10464,3726,40951.8,3726,85763,29448,-2.821016572,0.387764313,33584.02535,1127886759,0.476190476,1,0.6,0.75,1,0.765238095,0.476190476,1,0.75,-2.364529978,-0.089252789,0.210385673,0.044262132,5755,47109,325762,423882,37872,5755,423882,168076,47109,-2.451604857,0.724548968,172183.4998,29647157596,0.357142857,0,0.567391304,0.548387097,0.492753623,0.393134976,0,0.567391304,0.492753623,2.510025727,-1.637821842,0.209877538,0.044048581,1
68085,240269,10838,7438,20376,69401.2,7438,240269,20376,3.710698467,1.927784747,88170.39667,7774018849,0.571428571,0.544642857,0.375,0.2,0.333333333,0.404880952,0.2,0.571428571,0.375,-1.520320236,-0.186310736,0.13802872,0.019051927,18082,198772,65463,523056,489957,18082,523056,259066,198772,-2.940401684,0.29394828,210804.2458,44438430056,0.444444444,0.375,0.413793103,0.72,0.578947368,0.506436983,0.375,0.72,0.444444444,-0.313630163,0.993717149,0.126939798,0.016113712,0
472907,20635,1074084,341860,3689,382635,3689,1074084,341860,1.164119149,1.148301995,390527.1886,1.52511E+11,0.56545961,0.222222222,0.522540984,0.555555556,0.25,0.423155674,0.222222222,0.56545961,0.522540984,-3.197997617,-0.58539625,0.153632495,0.023602944,87332,115812,775424,33751,125766,33751,775424,227617,115812,4.743439945,2.159444833,275764.5375,76046080131,0.541666667,0.579787234,0.558252427,0.634615385,0.666666667,0.596197676,0.541666667,0.666666667,0.579787234,-1.886939875,0.526791832,0.047169004,0.002224915,0
404487,117806,890,348037,102221,194688.2,890,404487,117806,-2.389978395,0.348113819,154628.7095,23910037804,0.497816594,0.606382979,1,0.566502463,0.511111111,0.636362629,0.497816594,1,0.566502463,4.126493308,1.998055795,0.185953922,0.034578861,88751,52420,3296,123633,2422,2422,123633,54104.4,52420,-1.941932151,0.301465266,47518.44756,2258002859,0.583333333,0.545454545,0,0.5,0.333333333,0.392424242,0,0.583333333,0.5,1.822314876,-1.486682115,0.213974587,0.045785124,1
2383,16794,1052933,56337,11289,227947.2,2383,1052933,16794,4.959310674,2.225032941,412906.1125,1.70491E+11,1,0.44,0.555288462,0.46031746,1,0.691121184,0.44,1,0.555288462,-3.215714379,0.507757647,0.25518424,0.065118996,258831,43056,141134,223283,1615,1615,258831,133583.8,141134,-2.416677067,-0.107273247,99399.05418,9880171971,0.533898305,0.464285714,0.5625,0.56,0.2,0.464136804,0.2,0.5625,0.533898305,3.597370122,-1.89531044,0.136747951,0.018700002,1
27926,11080,208368,85659,159606,98527.8,11080,208368,85659,-2.059529553,0.365598418,75621.10017,5718550791,0.444444444,1,0.617021277,0.666666667,0.588235294,0.663273536,0.444444444,1,0.617021277,2.627111528,1.30342265,0.183876266,0.033810481,48923,55272,15098,228252,26785,15098,228252,74866,48923,4.32855243,2.042713263,78061.80304,6093645093,0.526315789,0.517241379,0.5,0.363636364,0.75,0.531438706,0.363636364,0.75,0.517241379,2.336884536,0.883886245,0.124211808,0.015428573,1
125939,57028,421268,39790,17656,132336.2,17656,421268,57028,3.783788893,1.930538048,148936.3499,22182036323,0.525423729,0.545454545,0.593301435,0.619047619,0.347826087,0.526210683,0.347826087,0.619047619,0.545454545,2.785875986,-1.578356677,0.095196508,0.009062375,124617,18448,52579,162108,139222,18448,162108,99394.8,124617,-2.042486227,-0.562929032,54588.30323,2979882849,0.537815126,0.5,0.733333333,0.564102564,0.583333333,0.583716871,0.5,0.733333333,0.564102564,2.913916256,1.556236632,0.07985667,0.006377088,1
79970,51038,249197,162559,1312183,370989.4,51038,1312183,162559,4.574195398,2.120894417,475643.3964,2.26237E+11,0.473684211,0.566666667,0.6,0.524193548,0.54245283,0.541399451,0.473684211,0.6,0.54245283,0.308433718,-0.386366559,0.042320121,0.001790993,89236,64298,39876,163221,37304,37304,163221,78787,64298,1.836893167,1.418037052,46223.62662,2136623658,0.604651163,0,0.546875,0.462686567,0.685714286,0.459985403,0,0.685714286,0.546875,3.301656863,-1.743993109,0.241257282,0.058205076,0
19563,56977,133773,17913,9207,47486.6,9207,133773,19563,2.386880428,1.635240833,46162.89321,2131012709,0.6,0.53125,0.5,0.578947368,1,0.642039474,0.5,1,0.578947368,4.285827846,2.030179601,0.182391441,0.033266638,55740,82246,3498,1334,1106727,1334,1106727,249909,55740,4.895889871,2.20724751,429524.7324,1.84491E+11,0.511627907,0.596491228,0.125,0.5,0.546931408,0.456010109,0.125,0.596491228,0.511627907,4.271193667,-2.011023293,0.168877334,0.028519554,1
172318,19247,14188,24239,26753,51349,14188,172318,24239,4.900099015,2.207664812,60638.09463,3676978520,0.450980392,0.538461538,0.666666667,0.65625,0.642857143,0.591043148,0.450980392,0.666666667,0.642857143,-0.661045967,-1.038962466,0.083711339,0.007007588,832,16015,167409,63405,51734,832,167409,59879,51734,2.286958664,1.425974179,58398.75565,3410414661,0,0.555555556,0.631578947,0.580645161,0.571428571,0.467841647,0,0.631578947,0.571428571,4.777505032,-2.169205982,0.235301646,0.055366865,1
186625,1976612,41358,19295,34031,451584.2,19295,1976612,41358,4.870832374,2.202113053,764908.273,5.85085E+11,0.527272727,0.54770318,0.4375,0.384615385,0.764705882,0.532359435,0.384615385,0.764705882,0.527272727,1.594264405,1.137571041,0.130439866,0.017014559,953456,233361,305058,44238,66315,44238,953456,320485.6,233361,3.302607488,1.763460024,331480.2149,1.09879E+11,0.505747126,0.582329317,0.527027027,0.462962963,0.563636364,0.528340559,0.462962963,0.582329317,0.527027027,-0.859954225,-0.353062429,0.042301297,0.0017894,1
